chr	start	stop	cor
chr1	15166789	15169117	0.035078
chr1	15168115	15168328	0.102967
chr1	15168329	15168546	0.00529791
chr1	15169118	15171671	0
chr1	15169696	15170083	0.028361
chr1	15170084	15170321	0.157637
chr1	15172071	15172304	0.236312
chr1	15172305	15172576	0
chr1	15172577	15173462	-0.184324
chr1	15173463	15174824	0
chr1	15174321	15174592	0
chr1	15174593	15174632	0
chr1	15174825	15175683	0
chr1	15176824	15178336	-0.120301
chr1	15177408	15177670	0
chr1	15178530	15178812	0.0390152
chr1	15178937	15186992	-0.0324527
chr1	15193029	15193167	-0.196185
chr1	15193570	15194022	-0.0489333
chr1	15194023	15194675	0.0841531
chr1	15194676	15196996	-0.0629791
chr1	15196997	15197741	-0.0629031
chr1	15197221	15197498	-0.0583635
chr1	15197742	15199555	0.0126753
chr1	15199556	15199643	0.151593
chr1	15200023	15200536	-0.0270489
chr1	15200537	15201505	0.223518
chr1	15201506	15201536	0.189329
chr1	15201955	15202202	0.0308234
chr1	15202486	15204897	0.0898151
chr1	15204898	15205715	0.0768249
chr1	15205193	15205400	-0.100175
chr1	15205716	15205935	0.00859619
chr1	15206460	15206506	0.00949238
chr1	15206507	15207845	-0.0578552
chr1	15208200	15209311	0.460915
chr1	15209312	15215968	0.108817
chr1	15215969	15220007	0.186861
chr1	15217378	15217408	0
chr1	15220301	15220325	0
chr1	15220326	15220989	0
chr1	15221405	15221461	0
chr1	15221951	15221984	0
chr1	15221985	15223943	0
chr1	15222984	15223013	0
chr1	15223944	15225219	0
chr1	15225732	15225979	0
chr1	15225980	15226233	0
chr1	15226234	15227237	0
chr1	15228667	15229050	0
chr1	15229688	15229927	-0.222583
chr1	15233437	15233912	0
chr1	15233913	15234391	0
chr1	15234450	15234664	0
chr1	15235857	15236842	0
chr1	15236394	15236622	0
chr1	15236843	15236924	0
chr1	15238029	15240421	0
chr1	15240422	15240466	0
chr1	15244844	15244910	0
chr1	15244911	15245133	0
chr1	15245134	15245590	0
chr1	15245591	15245750	0
chr1	15251126	15251367	0
chr1	15254567	15254786	0
chr1	15257734	15257907	0
chr1	15257922	15258139	0
chr1	15258693	15258961	0
chr1	15259182	15259588	0
chr1	15259860	15259926	0
chr1	15259927	15263897	0
chr1	15261190	15261422	0
chr1	15261423	15261829	0
chr1	15262110	15263192	0
chr1	15263898	15264560	0
chr1	15264561	15264864	0
chr1	15264865	15267189	0
chr1	15267190	15267476	0
chr1	15267477	15269583	0
chr1	15269584	15269966	0
chr1	15270566	15274254	0
chr1	15271550	15273888	0
chr1	15275866	15276438	0
chr1	15277161	15277306	0
chr1	15277533	15277792	0
chr1	15277990	15279016	0
chr1	15279017	15280077	0
chr1	15280423	15280448	0
chr1	15280449	15289511	0
chr1	15285786	15285916	0
chr1	15289512	15289859	0
chr1	15289860	15290591	0
chr1	15291184	15292063	0
chr1	15292160	15296694	0
chr1	15296858	15297049	0
chr1	15297256	15297326	0
chr1	15297327	15297360	0
chr1	15297361	15299719	0
chr1	15308044	15308539	0
chr1	15308540	15310254	0
chr1	15318106	15319617	0
chr1	15318354	15318703	0.219832
chr1	15318704	15319907	0.0815355
chr1	15319908	15321345	0
chr1	15321346	15321386	0
chr1	15325948	15325990	0
chr1	15335355	15336129	0
chr1	15336130	15336536	0
chr1	15336921	15337560	0
chr1	15337561	15337585	0
chr1	15341982	15342029	0
chr1	15342030	15342072	0
chr1	15343625	15343695	0
chr1	15346783	15346849	0
chr1	15349465	15349965	0
chr1	15349966	15350188	0
chr1	15352658	15352882	0
chr1	15357048	15357278	0
chr1	15357279	15357685	0
chr1	15357957	15358683	0
chr1	15358684	15360924	0
chr1	15359927	15360198	0
chr1	15360925	15361200	0
chr1	15361492	15361799	0
chr1	15363727	15365357	0
chr1	15365358	15365573	0
chr1	15365574	15366243	0
chr1	15366244	15366405	0
chr1	15367099	15367337	0
chr1	15367338	15368063	0
chr1	15368663	15372351	0
chr1	15369647	15371985	0
chr1	15373963	15374535	0
chr1	15375258	15375889	0
chr1	15376087	15378181	0
chr1	15378527	15378552	0
chr1	15378553	15387615	0
chr1	15383890	15384020	0
chr1	15387616	15388695	0
chr1	15390263	15394797	0
chr1	15394956	15395627	0
chr1	15406125	15406504	0
chr1	15406505	15406539	0
chr1	15406540	15406647	0
chr1	15406648	15408336	0
chr1	15408337	15408480	0
chr1	15408805	15408989	0
chr1	15409979	15410100	0
chr1	15410104	15411044	0
chr1	15412109	15412720	0
chr1	15412724	15420826	0.0265297
chr1	15418823	15418872	-0.0446859
chr1	15419075	15419174	-0.0565634
chr1	15419175	15420289	-0.172423
chr1	15422080	15423710	0.11267
chr1	15424983	15426176	0.0330992
chr1	15426177	15427796	0.0563712
chr1	15428306	15428469	0.136472
chr1	15428470	15429555	0.0920882
chr1	15429556	15429645	0.0329059
chr1	15429646	15430414	0.0857291
chr1	15430415	15430652	0.188135
chr1	15430653	15431406	0.126701
chr1	15431674	15431701	0.174149
chr1	15435173	15435290	0.0361048
chr1	15448969	15450627	-0.0429109
chr1	15450628	15450822	-0.0143828
chr1	15450823	15450854	0.0732785
chr1	15450855	15454302	0.299498
chr1	15454303	15454391	-0.156655
chr1	15454825	15454913	-0.20626
chr1	15455171	15455487	-0.0783403
chr1	15486511	15491848	-0.0728565
chr1	15491850	15499762	0.0894861
chr1	15499763	15500387	0.0575172
chr1	15500388	15500422	-0.063152
chr1	15500423	15504894	-0.0200753
chr1	15509415	15512097	-0.00431218
chr1	15525406	15530074	-0.146869
chr1	15526403	15526425	-0.161382
chr1	15534156	15535457	-0.117949
chr1	15535458	15535483	-0.144232
chr1	15535484	15536104	-0.18383
chr1	15536120	15546208	-0.0592949
chr1	15546210	15546471	0.187947
chr1	15546475	15546509	0.195567
chr1	15546604	15547274	0.392634
chr1	15547275	15549791	0.175701
chr1	15548454	15548782	0.18453
chr1	15554137	15554229	-0.0509005
chr1	15559660	15559746	-0.0579196
chr1	15559747	15560396	-0.0686934
chr1	15560397	15560684	-0.0255597
chr1	15561952	15562038	-0.0851669
chr1	15562039	15567091	0.0196893
chr1	15569185	15569643	0.351623
chr1	15569644	15570478	0.30902
chr1	15615404	15615449	0.194757
chr1	15616246	15618055	0.656636
chr1	15643369	15643836	-0.117949
chr1	15644539	15644761	-0.0820684
chr1	15690799	15692926	0.0969402
chr1	15692927	15697905	-0.181131
chr1	15697906	15698423	0.0526199
chr1	15698426	15701729	-0.125211
chr1	15699976	15701631	-0.0680352
chr1	15701730	15702009	0.155855
chr1	15702010	15702043	0.162708
chr1	15703245	15703276	0.0924522
chr1	15703277	15703679	0.112085
chr1	15703680	15703823	0.0230469
chr1	15703960	15715037	-0.37504
chr1	15717180	15719722	0.0599912
chr1	15725500	15725601	0.114896
chr1	15725602	15727426	0.103868
chr1	15735669	15738170	-0.488888
chr1	15738171	15742393	-0.736366
chr1	15745011	15746461	0.193985
chr1	15746462	15747109	0.147158
chr1	15748099	15750261	0.0158924
chr1	15750264	15755704	0.115539
chr1	15755705	15757547	0.0222286
chr1	15758391	15758475	-0.0358136
chr1	15758815	15758846	-0.0288157
chr1	15758847	15759249	-0.026855
chr1	15770764	15771086	-0.823712
chr1	15771087	15772102	-0.835437
chr1	15772103	15772532	0.151699
chr1	15772546	15772974	0.170151
chr1	15784488	15786430	0.0528431
chr1	15790137	15791906	-0.168581
chr1	15791917	15792668	-0.0783574
chr1	15792669	15794826	0.210645
chr1	15794827	15795675	0.139455
chr1	15795676	15799513	0.018036
chr1	15799514	15807462	0.150658
chr1	15807463	15807869	0.0535183
chr1	15807870	15808308	-0.0436143
chr1	15808309	15809636	0.129035
chr1	15809637	15810041	0.108575
chr1	15810042	15811238	0.132045
chr1	15811239	15813218	0.182052
chr1	15811982	15812054	0.0599686
chr1	15813228	15813315	0.0701363
chr1	15813316	15814443	0.0385956
chr1	15815569	15816220	0.0964191
chr1	15816275	15816321	0.0903878
chr1	15816322	15821314	-0.0492555
chr1	15816973	15818102	0.166208
chr1	15819546	15821124	0.0471962
chr1	15821315	15821410	0.110288
chr1	15838846	15838878	-0.187504
chr1	15838879	15839498	-0.0299582
chr1	15847510	15852729	-0.107522
chr1	15851017	15851382	-0.042189
chr1	15852730	15855572	-0.351573
chr1	15852916	15854122	-0.179432
chr1	15855573	15856213	-0.109905
chr1	15856512	15856539	-0.1857
chr1	15856540	15857196	-0.0615339
chr1	15856631	15856849	-0.20357
chr1	15886309	15887099	0.279461
chr1	15887100	15887337	0.278243
chr1	15888799	15889209	-0.0252636
chr1	15890692	15890925	-0.29019
chr1	15910386	15911110	-0.122215
chr1	15910543	15910701	0.01988
chr1	15910702	15910723	0.0159008
chr1	15984878	15985154	0.353453
chr1	15988792	15988840	0.268867
chr1	16028575	16029038	-0.000722449
chr1	16038519	16038907	0.103693
chr1	16038908	16045334	0.109445
chr1	16045335	16049209	-0.0061154
chr1	16049210	16051714	0.0744652
chr1	16055755	16058562	0.0207322
chr1	16058836	16059164	0.158837
chr1	16069118	16069347	0.390435
chr1	16070137	16074320	-0.709316
chr1	16078727	16079631	0.542679
chr1	16079632	16080531	-0.352814
chr1	16080534	16089067	-0.322897
chr1	16089068	16089097	-0.0120093
chr1	16089102	16089995	0.000585185
chr1	16089996	16090523	0.232507
chr1	16090524	16093188	-0.0120753
chr1	16093189	16093881	-0.0760984
chr1	16093987	16094141	-0.14435
chr1	16094142	16097900	0.024718
chr1	16097901	16099192	-0.124335
chr1	16099421	16099668	0.147522
chr1	16099669	16104812	-0.0620885
chr1	16101306	16101358	0.0948063
chr1	16104813	16104842	-0.103252
chr1	16104843	16105379	0.116883
chr1	16105380	16106224	0.111308
chr1	16106231	16109971	0.160998
chr1	16109972	16110287	0.106793
chr1	16161452	16161553	-0.0602432
chr1	16174271	16174793	0.207204
chr1	16194407	16194665	-0.0169261
chr1	16258426	16259815	0.286404
chr1	16259819	16260357	0.458982
chr1	16260358	16260627	0.558213
chr1	16260840	16261097	0.423584
chr1	16261098	16262552	0.490666
chr1	16311524	16316838	0.581746
chr1	16339557	16339904	0.513876
chr1	16339905	16340119	0.547394
chr1	16342373	16342454	0.137452
chr1	16342455	16342553	-0.00940224
chr1	16343290	16346824	0.171227
chr1	16360021	16361175	0.214726
chr1	16375018	16379642	0.400368
chr1	16377716	16377752	0.654349
chr1	16377780	16378958	0.183543
chr1	16380044	16380110	0.397613
chr1	16393998	16394353	0.529418
chr1	16406732	16407941	0.132467
chr1	16433478	16433540	-0.0985554
chr1	16477164	16477700	0.438559
chr1	16477701	16478045	0.491155
chr1	16551716	16557069	0.372021
chr1	16584061	16584100	-0.0047043
chr1	16595104	16595133	0.0123242
chr1	16601425	16601517	0.441486
chr1	16601518	16601585	0.523471
chr1	16606612	16607394	-0.153145
chr1	16607406	16607486	-0.0515158
chr1	16607489	16611583	0.0330991
chr1	16624534	16625815	0.86664
chr1	16626037	16637234	0.239444
chr1	16637235	16637250	0.817511
chr1	16637546	16637681	0.140308
chr1	16637837	16638048	0.100708
chr1	16639057	16639093	0.143022
chr1	16659688	16664330	0.555853
chr1	16675425	16676972	0.495572
chr1	16676973	16677131	-0.0632312
chr1	16677321	16677343	0.119331
chr1	16677344	16680139	-0.0975779
chr1	16691401	16691533	0.174045
chr1	16691704	16691734	-0.0876206
chr1	16699413	16701967	0.140861
chr1	16701010	16701424	0.516855
chr1	16737735	16738517	0.102656
chr1	16751224	16751705	-0.0655528
chr1	16751409	16751576	0.204558
chr1	16805442	16805486	0.210485
chr1	16822306	16822848	0.408409
chr1	16824110	16827463	0.262063
chr1	16827474	16828789	0.522816
chr1	16841433	16841498	0.0470075
chr1	16841960	16841984	-0.027744
chr1	16841985	16842553	0.00545795
chr1	16842064	16842439	0.0329969
chr1	16842554	16842836	0.0331963
chr1	16842837	16844613	-0.0567292
chr1	16853329	16858040	0.444417
chr1	16929970	16930548	-0.510082
chr1	16935643	16935740	0.573146
chr1	16935741	16936348	0.493544
chr1	16942841	16962196	0.469618
chr1	16953915	16957460	0.200543
chr1	16969364	16969724	0.207146
chr1	16986005	16986041	0.445524
chr1	16986042	16987141	0.649595
chr1	16987142	16987347	0.605929
chr1	16987716	16989955	0.0178569
chr1	17017022	17018618	0.377321
chr1	17023916	17029257	0.707396
chr1	17035033	17050039	0.614802
chr1	17035065	17050021	0.532362
chr1	17071352	17074489	0.452799
chr1	17074490	17074538	0.346168
chr1	17115305	17115446	0.60962
chr1	17115447	17115702	-0.0560301
chr1	17115709	17115746	0.372724
chr1	17115747	17115785	0.284477
chr1	17145984	17146108	0.543628
chr1	17186923	17187271	0.285699
chr1	17332446	17332479	0.122443
chr1	17345670	17345759	0.231815
chr1	17360726	17365910	0.313209
chr1	17390117	17390827	0.389166
chr1	17399152	17399218	-0.36519
chr1	17520595	17525126	0.308546
chr1	17544936	17546348	0.0054898
chr1	17556117	17556768	0.623673
chr1	17563199	17563852	0.167884
chr1	17574110	17574664	0.688207
chr1	17596590	17597178	-0.137483
chr1	17624834	17627298	0.422452
chr1	17627299	17627355	0.407785
chr1	17632375	17633144	0.0810763
chr1	17656787	17660319	-0.0697635
chr1	17665030	17666250	0.45522
chr1	17713520	17714780	0.653955
chr1	17715278	17715450	0.429478
chr1	17824800	17825358	0.433282
chr1	17840571	17840805	0.617138
chr1	17842303	17845285	0.678054
chr1	17873886	17874352	0.671791
chr1	17899007	17899245	0.219053
chr1	17936924	17937991	0.569027
chr1	18002177	18007370	0.353818
chr1	18154505	18163494	0.865332
chr1	18300267	18301257	-0.160351
chr1	18414725	18415296	0.712448
chr1	18415297	18415336	0.77749
chr1	18553123	18553622	0.621501
chr1	18598976	18599359	0.561609
chr1	18599360	18599462	0.212544
chr1	18599463	18600585	0.39602
chr1	18626814	18627361	0.382569
chr1	18632331	18633937	0.152987
chr1	18745215	18745258	0.0331421
chr1	18745259	18745296	0.0943084
chr1	18745297	18745917	0.11754
chr1	18745926	18746043	0.252715
chr1	18746044	18746141	0.244519
chr1	18746142	18747137	0.083461
chr1	18765843	18765891	0.242319
chr1	18767012	18768116	0.0642456
chr1	18804090	18804521	-0.0962346
chr1	18804535	18805133	-0.0392492
chr1	18805138	18805189	0.0134505
chr1	18805190	18805546	-0.0915683
chr1	18805547	18806423	-0.0681824
chr1	18805593	18805853	-0.108938
chr1	18806508	18807394	0.0281667
chr1	18846375	18854882	0.0614776
chr1	18966109	18969386	0.117756
chr1	18994617	18995469	-0.0177956
chr1	18995665	18995700	-0.0322641
chr1	18995701	18996099	0.21103
chr1	19026857	19027896	0.712231
chr1	19054423	19056104	-0.0320228
chr1	19056105	19056564	0.199974
chr1	19086292	19086335	-0.0983291
chr1	19086336	19086473	0.142983
chr1	19195167	19197293	-0.0515738
chr1	19234629	19236158	0.311608
chr1	19236159	19236223	0.383424
chr1	19236619	19237400	0.505385
chr1	19240623	19240970	0.253042
chr1	19251573	19251851	0.339381
chr1	19329721	19329838	-0.108679
chr1	19329839	19330140	-0.301943
chr1	19330143	19330778	-0.0895646
chr1	19336306	19345618	0.270153
chr1	19374609	19380747	0.374771
chr1	19389528	19389869	0.637328
chr1	19426365	19426434	0.250765
chr1	19426504	19427034	0.281743
chr1	19463588	19463886	0.140874
chr1	19465091	19465122	-0.122488
chr1	19665949	19666845	0.659475
chr1	19675549	19680353	0.44327
chr1	19693217	19693478	0.366438
chr1	19705882	19706850	0.169537
chr1	19719260	19719377	0.101113
chr1	19941385	19945434	0.438278
chr1	19993687	19995733	0.355616
chr1	20085179	20090143	0.753784
chr1	20090228	20090251	0.762658
chr1	20154054	20154314	0.584098
chr1	20167336	20167552	0.13816
chr1	20172045	20172728	0.601973
chr1	20174321	20175287	0.589796
chr1	20175288	20175321	0.105175
chr1	20194457	20194818	0.0451069
chr1	20475558	20475861	0.0298648
chr1	20475862	20475898	0.285614
chr1	20475899	20477927	0.35497
chr1	20513638	20514607	0.101616
chr1	20689289	20689340	0.0856587
chr1	20689341	20689521	0.0831422
chr1	20699804	20700043	0.362154
chr1	20914275	20914938	0.734751
chr1	20972074	20974323	0.781063
chr1	20979423	20980832	0.27356
chr1	21018771	21019194	-0.111602
chr1	21038236	21038827	0.306529
chr1	21105257	21105276	0.541783
chr1	21124889	21125292	0.124346
chr1	21125293	21125354	0.232104
chr1	21125355	21125756	0.295545
chr1	21125757	21125793	0.308699
chr1	21125811	21126203	0.18801
chr1	21131908	21132147	-0.0081344
chr1	21172521	21173360	0.145707
chr1	21244299	21244323	0.0938404
chr1	21244324	21249205	0.373303
chr1	21260147	21261030	0.607886
chr1	21335894	21336605	0.292851
chr1	21341500	21342530	0.582987
chr1	21346162	21351041	0.576049
chr1	21391811	21392244	-0.0889055
chr1	21428116	21428825	0.0207307
chr1	21450132	21455990	0.185211
chr1	21507773	21508044	0.745638
chr1	21509601	21510092	0.587466
chr1	21524995	21529851	0.0528831
chr1	21615298	21616150	0.0981103
chr1	21640521	21640771	0.610377
chr1	21681523	21682456	0.821114
chr1	21682457	21682493	0.548471
chr1	21683264	21683488	0.586291
chr1	21725711	21725926	0.0955298
chr1	21731638	21732236	0.37605
chr1	21748194	21753388	0.125388
chr1	21754363	21755189	0.0309988
chr1	21755304	21755914	-0.0144484
chr1	21755963	21756732	0.117133
chr1	21756214	21756635	0.215571
chr1	21756733	21756999	0.0732063
chr1	21757000	21758625	0.100217
chr1	21788194	21788858	0
chr1	21824452	21825116	0.12566
chr1	21853674	21853894	0.324912
chr1	21911674	21911704	0.0739821
chr1	21911705	21911772	0.0976959
chr1	21918430	21918995	-0.124426
chr1	21929509	21930036	0.0657106
chr1	21991153	21991448	0.196715
chr1	21991449	21992506	0.152208
chr1	21992783	21992974	0.229314
chr1	22069212	22069853	0.265213
chr1	22089131	22089250	0.445398
chr1	22089251	22089743	0.770312
chr1	22100644	22105329	0.214276
chr1	22105330	22105362	0.3717
chr1	22105363	22106636	0.66472
chr1	22111959	22112753	0.813238
chr1	22112754	22113280	0.690358
chr1	22224562	22224825	0.755436
chr1	22231071	22232773	0.148334
chr1	22521082	22521555	0.351966
chr1	22542139	22542307	0.288436
chr1	22562640	22562684	0.0286591
chr1	22562685	22563702	0.578516
chr1	22578202	22578256	-0.433188
chr1	22578257	22578668	0.067311
chr1	22615989	22616097	0.0912369
chr1	22693955	22699336	0.0236916
chr1	22775861	22776617	0.142082
chr1	22776618	22776914	0.157302
chr1	22777307	22777670	0.0351694
chr1	22777713	22777741	0.0538007
chr1	22777742	22778187	0.040517
chr1	22778334	22779072	0.0269131
chr1	22828603	22829372	0.119855
chr1	22844698	22845235	0.00817366
chr1	22845236	22845385	0.110432
chr1	22845386	22846335	0.18081
chr1	22855428	22855824	0.340804
chr1	22872211	22873790	0.372642
chr1	22931684	22932520	0.301468
chr1	23096073	23097785	0.115677
chr1	23097786	23097816	0.121348
chr1	23118213	23118239	0.136321
chr1	23118240	23123214	0.673102
chr1	23125126	23125808	0.736169
chr1	23150414	23151065	-0.257287
chr1	23156937	23157393	-0.119894
chr1	23197419	23197681	-0.321205
chr1	23211864	23212737	0.552017
chr1	23213593	23215627	0.0491629
chr1	23220115	23220379	0.101681
chr1	23240232	23242673	0.244673
chr1	23295656	23296870	0.330239
chr1	23297076	23297257	0.249948
chr1	23566325	23566585	0.271373
chr1	23651611	23652016	0.74637
chr1	23710109	23711252	0.34728
chr1	23711253	23711402	0.394043
chr1	23875270	23875670	0.330399
chr1	24027108	24027951	0.30545
chr1	24270494	24270672	0.258783
chr1	24319384	24319555	-0.164414
chr1	24350741	24352986	0.397532
chr1	24544844	24545318	0.101359
chr1	24577178	24577413	0.186262
chr1	24602906	24602985	0.488192
chr1	24602986	24603053	0.433942
chr1	24642291	24642326	0.109289
chr1	24642327	24642361	0.099871
chr1	24704987	24706028	0.234676
chr1	24718477	24719103	0.412942
chr1	24744926	24745330	0.831239
chr1	24831579	24832636	0.466894
chr1	24871534	24872092	0.645511
chr1	24948088	24948353	0.870211
chr1	25159043	25163500	0.879087
chr1	25247590	25247851	0.522102
chr1	25400479	25401474	0.292315
chr1	25594251	25594966	-0.00155758
chr1	25613312	25613735	0.370796
chr1	25779500	25780236	0.237866
chr1	25780237	25780278	0.17387
chr1	25780279	25780460	0.0234124
chr1	25962304	25963306	0.0813365
chr1	25975951	25977038	0.640634
chr1	26169150	26171479	0.250618
chr1	26306947	26307617	0.32527
chr1	26366603	26371673	0.818751
chr1	26371674	26371717	0.0865987
chr1	26374208	26375957	0.233657
chr1	26510620	26510664	0.235742
chr1	26510665	26511224	0.739556
chr1	26551492	26552205	0.331306
chr1	26582421	26582531	0.228959
chr1	26781888	26781921	-0.0794068
chr1	27117491	27118195	0.212099
chr1	27556157	27556325	0.365321
chr1	28526861	28527671	0.624387
chr1	29244137	29244718	0.592169
chr1	29319211	29319629	0.31257
chr1	29319630	29320701	0.435349
chr1	29474555	29479485	0.736365
chr1	29611562	29611719	0.660579
chr1	29611750	29612226	0.692169
chr1	29612248	29612406	0.73863
chr1	29774232	29775138	-0.020966
chr1	29775140	29775165	-0.0154807
chr1	30253349	30253650	0.0227818
chr1	30253651	30255513	0.312767
chr2	10524	13069	-0.119781
chr2	13072	29426	0.0340523
chr2	29428	30317	0.132565
chr2	30318	31444	0.0678868
chr2	31487	33553	-0.200637
chr2	34294	34346	-0.0359581
chr2	34380	36436	-0.155799
chr2	42034	42128	0.0321744
chr2	49819	49859	-0.049219
chr2	49860	50285	-0.124454
chr2	52105	52383	0.0148649
chr2	52644	58681	-0.0659415
chr2	55136	55394	0.0220813
chr2	58682	64005	-0.115117
chr2	65071	67094	-0.000570259
chr2	240847	241949	0.543591
chr2	243804	249211	0.621563
chr2	267516	267807	0.0647275
chr2	292731	293916	0.317107
chr2	303116	303588	0.207005
chr2	400079	400300	0.462253
chr2	542164	542270	0.308962
chr2	566757	582571	0.447075
chr2	596349	597748	0.210346
chr2	612658	612921	0.521675
chr2	631073	631344	0.644626
chr2	708841	709399	0.403798
chr2	720848	721013	0.0338199
chr2	721014	722126	0.132844
chr2	722127	722642	0.258898
chr2	749305	749560	-0.149564
chr2	754359	754596	0.310581
chr2	762466	762603	0.528827
chr2	794450	795647	0.381402
chr2	909734	914341	0.193556
chr2	914342	915293	-0.26982
chr2	919815	920007	0.753554
chr2	926131	929956	-0.0503329
chr2	1010609	1011039	0.112046
chr2	1011233	1012992	-0.100696
chr2	1048321	1049410	0.428085
chr2	1085479	1085514	-0.0673071
chr2	1085932	1086588	-0.195826
chr2	1086694	1086753	-0.119075
chr2	1086754	1086980	-0.14323
chr2	1086981	1087060	-0.0407005
chr2	1087061	1087330	-0.200185
chr2	1087331	1090322	-0.0849179
chr2	1090323	1090484	-0.116777
chr2	1090485	1092946	0.0542225
chr2	1206972	1207472	0.796721
chr2	1207473	1207565	0.519746
chr2	1207566	1208618	0.745048
chr2	1263001	1263526	-0.0841574
chr2	1280819	1280862	0.541091
chr2	1280869	1281521	0.3376
chr2	1303568	1303996	0.0121117
chr2	1303997	1304079	-0.0474903
chr2	1318462	1318691	0.27308
chr2	1326796	1330532	0.0078891
chr2	1331108	1331164	0.0267404
chr2	1359729	1360147	0.207427
chr2	1368850	1370370	0.0724403
chr2	1380606	1381291	0.360897
chr2	1393902	1395151	-0.0729109
chr2	1395152	1395259	0.189789
chr2	1395260	1399516	0.527806
chr2	1409589	1409691	0.398712
chr2	1412404	1413298	0.724916
chr2	1413299	1413343	0.392175
chr2	1413344	1413623	0.676009
chr2	1432630	1433608	-0.232655
chr2	1433770	1434003	-0.0485542
chr2	1434013	1434463	-0.111386
chr2	1434464	1434570	-0.114731
chr2	1434589	1435118	-0.0975657
chr2	1435119	1435378	0.0126215
chr2	1435379	1437967	-0.00837263
chr2	1437969	1438008	-0.0861235
chr2	1438822	1438882	-0.179739
chr2	1438883	1438964	-0.144695
chr2	1505385	1513550	0.628814
chr2	1596922	1597493	0.468102
chr2	1598652	1598732	0.12551
chr2	1615285	1615439	0.0118486
chr2	1629644	1637481	0.503367
chr2	1642712	1642741	-0.0980709
chr2	1642742	1642936	-0.0704943
chr2	1642937	1642983	-0.0263045
chr2	1642984	1643685	0.0315906
chr2	1643686	1643705	0.0340231
chr2	1643706	1644040	0.0813217
chr2	1652284	1652758	0.228135
chr2	1669761	1670332	0.35856
chr2	1670444	1672763	0.439003
chr2	1684821	1686097	0.815409
chr2	1693478	1695271	-0.0112967
chr2	1740574	1740716	0.0260964
chr2	1740839	1741399	0.15582
chr2	1741400	1741425	0.0606261
chr2	1741426	1757083	0.00728776
chr2	1757091	1757219	-0.0266129
chr2	1757220	1757633	0.093883
chr2	1757634	1758395	-0.00149039
chr2	1758396	1758539	-0.0220682
chr2	1773705	1774816	0.0247296
chr2	1774820	1774848	0.704818
chr2	1774849	1775856	0.532991
chr2	1775857	1776388	0.239029
chr2	1776389	1776704	0.242792
chr2	1778044	1778167	-0.0678886
chr2	1786792	1786833	0.173001
chr2	1787277	1787464	-0.0203052
chr2	1833590	1833740	0.00704492
chr2	1847109	1847140	0.0568771
chr2	1848175	1848503	0.0216045
chr2	1929412	1930752	0.15042
chr2	1930753	1930906	0.195739
chr2	1968287	1968946	0.667484
chr2	1970253	1970283	0.216345
chr2	1970284	1974992	0.606978
chr2	1982792	1983132	0.246357
chr2	2014819	2015001	0.176141
chr2	2041407	2041435	0.375833
chr2	2041436	2041932	0.659362
chr2	2058045	2059187	-0.100792
chr2	2075339	2080607	0.610724
chr2	2086354	2086505	0.269526
chr2	2129092	2129181	0.442219
chr2	2133044	2133089	0.192501
chr2	2137256	2137625	-0.406948
chr2	2138397	2139390	0.350487
chr2	2139391	2139870	0.500279
chr2	2139871	2139930	0.260555
chr2	2139931	2139974	0.34621
chr2	2149946	2150864	0.131554
chr2	2154870	2155879	-0.107636
chr2	2156282	2156452	-0.0746327
chr2	2157854	2158001	-0.0781262
chr2	2158738	2158784	0.0641207
chr2	2158785	2160189	-0.124629
chr2	2160190	2160399	0.0590482
chr2	2209832	2210864	0.00713457
chr2	2225970	2226024	-0.173384
chr2	2226025	2226195	-0.204825
chr2	2307376	2307792	-0.445114
chr2	2307793	2307896	0.12735
chr2	2310984	2312454	0.113262
chr2	2358737	2359049	-0.126806
chr2	2360666	2360951	0.101974
chr2	2369547	2369619	0.417289
chr2	2378363	2378390	-0.0937563
chr2	2382674	2389184	0.0339083
chr2	2389185	2390869	0.0315183
chr2	2390870	2399529	-0.0474942
chr2	2401125	2402966	-0.0233656
chr2	2447742	2454177	0.0469895
chr2	2454890	2455418	-0.0561538
chr2	2465244	2465960	0.131057
chr2	2465988	2466087	0.195166
chr2	2468637	2469090	-0.00571468
chr2	2469091	2470294	0.565036
chr2	2491972	2492001	-0.120598
chr2	2542584	2542616	-0.0291371
chr2	2559354	2559557	0.147682
chr2	2559558	2560419	0.0772247
chr2	2560692	2560775	0.223101
chr2	2561715	2562665	0.209093
chr2	2606793	2607607	-0.129065
chr2	2611325	2616338	0.698188
chr2	2616339	2617117	-0.285741
chr2	2619116	2620320	0.409935
chr2	2630315	2631713	0.207008
chr2	2655101	2655205	0.0409244
chr2	2655206	2655340	0.105162
chr2	2655430	2655849	0.125262
chr2	2657964	2658095	-0.191532
chr2	2658316	2659414	0.159124
chr2	2659415	2659688	0.0646711
chr2	2676008	2676050	-0.099528
chr2	2678074	2678104	-0.0217673
chr2	2678105	2681641	0.0398423
chr2	2681642	2685670	-0.063764
chr2	2685674	2688359	0.0445212
chr2	2688363	2689571	0.0880554
chr2	2689574	2689634	-0.0382104
chr2	2690644	2690751	-0.038776
chr2	2691428	2691571	-0.0794824
chr2	2691572	2693140	-0.468083
chr2	2707345	2708993	0.0961035
chr2	2709965	2712861	0.111112
chr2	2712873	2720794	-0.149848
chr2	2721276	2722904	0.338373
chr2	2732194	2732466	0.61735
chr2	2732764	2732864	0.530972
